RegionID,RegionName,WarehouseLocation,ManagerName,ManagerEmail,Phone,ActiveWarehouses
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Abbie Odd,aoddpi@macromedia.com,148-696-5836,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Benedetto Putman,bputmanpj@hexun.com,654-585-6769,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Vanya Percival,vpercivalpk@usgs.gov,905-397-1486,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Brooks Keneford,bkenefordpl@pinterest.com,624-778-9794,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Brandie Saddleton,bsaddletonpm@google.co.uk,609-607-8857,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Carleton McIntosh,cmcintoshpn@a8.net,845-480-0178,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Maryanne Woollin,mwoollinpo@gnu.org,439-953-9495,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Elspeth Ropert,eropertpp@salon.com,223-774-8012,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Ricardo Stebles,rsteblespq@nps.gov,142-985-8301,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Wit Whorlton,wwhorltonpr@yahoo.com,690-346-2615,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Georgetta Bowyer,gbowyerps@last.fm,879-260-0940,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Davidde Tumioto,dtumiotopt@barnesandnoble.com,347-555-5628,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Terrel Wakenshaw,twakenshawpu@webeden.co.uk,873-596-2276,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Ursuline Lammers,ulammerspv@shinystat.com,196-261-7058,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Gelya Wherton,gwhertonpw@marketwatch.com,770-500-3304,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Wilfred Nicholl,wnichollpx@wired.com,742-149-9992,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Brockie Full,bfullpy@baidu.com,401-350-4611,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Misty Wickson,mwicksonpz@1688.com,943-563-6212,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Koressa Giaomozzo,kgiaomozzoq0@homestead.com,237-297-0297,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Yelena Barbera,ybarberaq1@mac.com,294-997-3432,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Randall Iglesias,riglesiasq2@merriam-webster.com,501-890-7892,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Kacy Rudolfer,krudolferq3@state.tx.us,612-863-7655,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Garvey Bertelmot,gbertelmotq4@w3.org,929-799-3398,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Cassie Marwick,cmarwickq5@dagondesign.com,187-620-7529,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Cristina Gendricke,cgendrickeq6@exblog.jp,121-887-3800,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Aloin Odde,aoddeq7@businesswire.com,556-502-1962,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Tim Burr,tburrq8@statcounter.com,805-912-7118,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Reider Boatwright,rboatwrightq9@oaic.gov.au,889-517-0589,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Tami Willoughley,twilloughleyqa@noaa.gov,416-205-9168,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Keefe Walicki,kwalickiqb@clickbank.net,364-560-6063,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Verina Cesconi,vcesconiqc@mozilla.com,680-300-9636,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Hurleigh Eaklee,heakleeqd@boston.com,279-831-5150,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Lydie Connikie,lconnikieqe@google.co.jp,691-117-0715,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Sidney Stollenbeck,sstollenbeckqf@symantec.com,686-268-8975,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Sammy Jarrard,sjarrardqg@infoseek.co.jp,152-310-7094,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Katrina Faers,kfaersqh@apache.org,597-286-8916,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Georgena Faulks,gfaulksqi@gravatar.com,504-212-1960,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Peyton Robbins,probbinsqj@fc2.com,206-259-4183,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Ivonne Kleinhaus,ikleinhausqk@posterous.com,215-994-7396,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Wat Gavey,wgaveyql@buzzfeed.com,201-134-8785,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Gail Povall,gpovallqm@vkontakte.ru,558-112-4823,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Scarlett Wanless,swanlessqn@thetimes.co.uk,656-233-1565,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Pooh Suermeier,psuermeierqo@senate.gov,771-182-4479,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Clarisse Dalmon,cdalmonqp@zdnet.com,244-350-0297,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Cody Amies,camiesqq@census.gov,695-218-3491,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Arlinda Loyns,aloynsqr@myspace.com,673-449-1864,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Mercie Pollett,mpollettqs@amazonaws.com,517-724-3187,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Saunder Kluger,sklugerqt@marriott.com,281-207-2506,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Garik Speachley,gspeachleyqu@sphinn.com,795-419-6127,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Adelaide Seathwright,aseathwrightqv@theatlantic.com,401-769-4142,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Rhett Tungay,rtungayqw@ihg.com,104-187-6581,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Elianore Blacklidge,eblacklidgeqx@fotki.com,894-559-6330,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Sephira Cristofvao,scristofvaoqy@army.mil,171-834-2076,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Gordon Torr,gtorrqz@bluehost.com,420-868-2618,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Lenka Careswell,lcareswellr0@networksolutions.com,793-789-6553,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Griffith Ledger,gledgerr1@flavors.me,899-502-8609,1
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Meredith Woollhead,mwoollheadr2@jugem.jp,813-611-8493,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Tye Hayller,thayllerr3@yelp.com,417-511-6442,3
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Junie Verna,jvernar4@twitpic.com,431-224-0607,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Dorolice Dargavel,ddargavelr5@fc2.com,117-899-7542,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Nestor Broschke,nbroschker6@illinois.edu,399-511-6218,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Timmie Bicker,tbickerr7@blog.com,684-901-9155,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Carlin Mulgrew,cmulgrewr8@businesswire.com,220-143-6490,2
error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,error: undefined method `first' for nil:NilClass,Knox Balsom,kbalsomr9@unblog.fr,263-281-8026,1
